antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Group
frozenset({'SMALL RED BABUSHKA NOTEBOOK '}),frozenset({'LARGE RED BABUSHKA NOTEBOOK '}),0.037275064267352186,0.03470437017994859,0.02056555269922879,0.5517241379310345,15.897828863346103,1.0,0.019271945070413226,2.153351789598576,0.9733811748998665,0.3999999999999999,0.5356076954864778,0.5721583652618134,圣诞季
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.08483290488431877,0.06940874035989718,0.04627249357326478,0.5454545454545454,7.858585858585857,1.0,0.040384348504173245,2.047300771208226,0.9536516853932584,0.42857142857142844,0.5115519839276745,0.606060606060606,圣诞季
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.05912596401028278,0.07069408740359898,0.032133676092544985,0.5434782608695652,7.687747035573121,1.0,0.02795382002498001,2.0356224752111642,0.9245901639344263,0.3289473684210526,0.5087497744903482,0.49901185770750983,圣诞季
frozenset({'VINTAGE DOILY JUMBO BAG RED '}),"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",0.04498714652956298,0.07455012853470437,0.02442159383033419,0.5428571428571428,7.281773399014778,1.0,0.02106779627414569,2.024421593830334,0.9033080682864632,0.25675675675675674,0.5060317460317459,0.43522167487684726,圣诞季
frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.05012853470437018,0.10154241645244216,0.02699228791773779,0.5384615384615384,5.302823758519961,1.0,0.02190211537063593,1.9466580976863754,0.8542431857722791,0.21649484536082475,0.4862991086167051,0.4021421616358325,圣诞季
frozenset({'BOX OF 6 MINI VINTAGE CRACKERS'}),"frozenset({""BOX OF 6 MINI 50'S CRACKERS""})",0.038560411311053984,0.03984575835475578,0.02056555269922879,0.5333333333333333,13.38494623655914,1.0,0.019029083868068543,2.0574733749540948,0.962399732620321,0.3555555555555555,0.51396697902722,0.5247311827956989,圣诞季
frozenset({'LARGE PURPLE BABUSHKA NOTEBOOK  '}),frozenset({'LARGE YELLOW BABUSHKA NOTEBOOK '}),0.038560411311053984,0.02570694087403599,0.02056555269922879,0.5333333333333333,20.746666666666666,1.0,0.019574282485577018,2.0877708409842084,0.9899732620320857,0.4705882352941176,0.5210202286719436,0.6666666666666666,圣诞季
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04113110539845758,0.04498714652956298,0.021850899742930592,0.5312500000000001,11.808928571428574,1.0,0.020000528677447282,2.037360754070266,0.9545812963255007,0.34,0.5091689098250338,0.5084821428571429,圣诞季
frozenset({'VINTAGE HEADS AND TAILS CARD GAME '}),frozenset({'VINTAGE SNAP CARDS'}),0.04113110539845758,0.055269922879177376,0.021850899742930592,0.5312500000000001,9.611918604651166,1.0,0.019577586719622526,2.015424164524422,0.934395205803501,0.29310344827586216,0.503826530612245,0.46329941860465124,圣诞季
frozenset({'VINTAGE CHRISTMAS BUNTING'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.04627249357326478,0.12724935732647816,0.02442159383033419,0.5277777777777778,4.147586980920314,1.0,0.018533448761242653,1.8481778315439288,0.7957157043552276,0.16379310344827586,0.45892652593683525,0.35984848484848486,圣诞季
"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER UNION JACK'}),0.04627249357326478,0.055269922879177376,0.02442159383033419,0.5277777777777778,9.549095607235143,1.0,0.021864116679112613,2.000604869197036,0.9387147113065684,0.3166666666666666,0.5001511715797431,0.48481912144702843,圣诞季
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.05141388174807198,0.10154241645244216,0.02699228791773779,0.525,5.170253164556962,1.0,0.021771598125838447,1.8914896495738063,0.8503032649374112,0.21428571428571425,0.47131616595135906,0.3954113924050633,圣诞季
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN'})",0.056555269922879174,0.04627249357326478,0.02956298200514139,0.5227272727272728,11.296717171717173,1.0,0.026946028641100708,1.9982862039417313,0.9661177585594124,0.40350877192982465,0.49957118353344776,0.5808080808080809,圣诞季
"frozenset({""BOX OF 6 MINI 50'S CRACKERS""})",frozenset({'BOX OF 6 MINI VINTAGE CRACKERS'}),0.03984575835475578,0.038560411311053984,0.02056555269922879,0.5161290322580645,13.38494623655914,1.0,0.019029083868068543,1.9869751499571549,0.9636880856760375,0.3555555555555555,0.4967224426427463,0.5247311827956989,圣诞季
"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN'})","frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.04627249357326478,0.038560411311053984,0.02313624678663239,0.5,12.966666666666667,1.0,0.021351960402059198,1.922879177377892,0.9676549865229109,0.37499999999999994,0.47994652406417115,0.55,圣诞季
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.06426735218508997,0.06940874035989718,0.032133676092544985,0.5,7.203703703703703,1.0,0.027672960131112007,1.8611825192802056,0.9203296703296704,0.31645569620253167,0.462707182320442,0.48148148148148145,圣诞季
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.061696658097686374,0.12724935732647816,0.030848329048843187,0.5,3.929292929292929,1.0,0.02299746895672114,1.7455012853470437,0.7945205479452053,0.19512195121951217,0.42709867452135497,0.3712121212121212,圣诞季
frozenset({'LOVE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.04627249357326478,0.10154241645244216,0.02313624678663239,0.5,4.924050632911392,1.0,0.018437625973922983,1.7969151670951158,0.8355795148247978,0.18556701030927833,0.44349070100143057,0.3639240506329114,圣诞季
frozenset({'HAND WARMER BIRD DESIGN'}),"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.06426735218508997,0.03984575835475578,0.032133676092544985,0.5,12.548387096774194,1.0,0.029572894707277905,1.9203084832904884,0.9835164835164836,0.4464285714285714,0.47925033467202144,0.6532258064516129,圣诞季
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04498714652956298,0.04113110539845758,0.021850899742930592,0.4857142857142857,11.808928571428572,1.0,0.020000528677447282,1.864467295058555,0.9584355949647693,0.34,0.46365377250095746,0.5084821428571429,圣诞季
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.042416452442159386,0.060411311053984576,0.02056555269922879,0.4848484848484848,8.025789813023854,1.0,0.018003119196938956,1.8239074550128536,0.9141778523489933,0.24999999999999994,0.45172656800563776,0.4126370083816892,圣诞季
"frozenset({'HOT WATER BOTTLE KEEP CALM', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.042416452442159386,0.05141388174807198,0.02056555269922879,0.4848484848484848,9.43030303030303,1.0,0.01838475822919489,1.8413730530772723,0.9335570469798659,0.28070175438596484,0.45692699351235927,0.4424242424242424,圣诞季
frozenset({'LUNCH BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.042416452442159386,0.04498714652956298,0.02056555269922879,0.4848484848484848,10.777489177489176,1.0,0.018657357537949126,1.8538484802661424,0.9473993288590604,0.30769230769230765,0.4605815897875117,0.47099567099567097,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.06940874035989718,0.056555269922879174,0.033419023136246784,0.4814814814814814,8.513468013468012,1.0,0.02949359309018576,1.8195005508630184,0.9483637909052274,0.3611111111111111,0.45039862751034404,0.5361952861952861,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER UNION JACK'}),0.06940874035989718,0.055269922879177376,0.033419023136246784,0.4814814814814814,8.711455641688199,1.0,0.02958280740941442,1.8219794344473004,0.9512324691882703,0.36619718309859145,0.4511463844797178,0.5430663221360895,圣诞季
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.05912596401028278,0.10154241645244216,0.028277634961439587,0.47826086956521735,4.709961474958723,1.0,0.022273841700755345,1.7220437017994856,0.8371833084947838,0.21359223300970873,0.4192946445232319,0.3783709411117226,圣诞季
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.05141388174807198,0.06555269922879177,0.02442159383033419,0.475,7.246078431372549,1.0,0.02105127510391816,1.779899620516587,0.9087148766224504,0.2638888888888889,0.43817056396148557,0.42377450980392156,圣诞季
"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})","frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER SCOTTY DOG DESIGN'})",0.04884318766066838,0.033419023136246784,0.02313624678663239,0.4736842105263158,14.174089068825912,1.0,0.02150395516815247,1.8365038560411313,0.9771771771771772,0.391304347826087,0.4554871220604704,0.5829959514170041,圣诞季
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.08483290488431877,0.056555269922879174,0.03984575835475578,0.46969696969696967,8.305096418732782,1.0,0.0350480105206812,1.779067205288285,0.961127220007249,0.3924050632911392,0.43790768722648826,0.5871212121212122,圣诞季
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.055269922879177376,0.056555269922879174,0.02570694087403599,0.4651162790697675,8.224101479915435,1.0,0.0225811354669874,1.763831451883313,0.9297959183673471,0.2985074626865672,0.433052404790571,0.45983086680761104,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.06940874035989718,0.06426735218508997,0.032133676092544985,0.4629629629629629,7.203703703703703,1.0,0.027672960131112007,1.7423987235174185,0.925414364640884,0.31645569620253167,0.426078551078551,0.48148148148148145,圣诞季
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.04498714652956298,0.042416452442159386,0.02056555269922879,0.45714285714285713,10.777489177489176,1.0,0.018657357537949126,1.7639696928697062,0.9499495289367429,0.30769230769230765,0.4330968360498562,0.47099567099567097,圣诞季
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.056555269922879174,0.055269922879177376,0.02570694087403599,0.4545454545454546,8.224101479915435,1.0,0.0225811354669874,1.7320051413881747,0.9310626702997276,0.2985074626865672,0.4226345083487941,0.45983086680761104,圣诞季
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER BIRD DESIGN'})",0.056555269922879174,0.032133676092544985,0.02570694087403599,0.4545454545454546,14.145454545454548,1.0,0.02388961214900774,1.7744215938303343,0.9850136239782017,0.40816326530612257,0.43643607388627315,0.6272727272727273,圣诞季
frozenset({'CLASSIC CHROME BICYCLE BELL '}),"frozenset({'BICYCLE PUNCTURE REPAIR KIT ', 'CLASSIC BICYCLE CLIPS '})",0.056555269922879174,0.043701799485861184,0.02570694087403599,0.4545454545454546,10.401069518716579,1.0,0.02323537380799757,1.7532133676092547,0.9580381471389646,0.34482758620689663,0.4296187683284458,0.5213903743315509,圣诞季
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.12724935732647816,0.08997429305912596,0.05784061696658098,0.45454545454545453,5.0519480519480515,1.0,0.046391445998903,1.668380462724936,0.9189985272459499,0.36290322580645157,0.40061633281972264,0.5487012987012987,圣诞季
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.07069408740359898,0.05912596401028278,0.032133676092544985,0.4545454545454545,7.687747035573121,1.0,0.02795382002498001,1.7249357326478145,0.9360995850622407,0.3289473684210526,0.42026825633383,0.49901185770750983,圣诞季
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.07069408740359898,0.05141388174807198,0.032133676092544985,0.4545454545454545,8.84090909090909,1.0,0.028499018642488484,1.7390745501285345,0.954356846473029,0.35714285714285704,0.42498152254249805,0.5397727272727273,圣诞季
frozenset({'CLASSIC BICYCLE CLIPS '}),"frozenset({'BICYCLE PUNCTURE REPAIR KIT ', 'CLASSIC CHROME BICYCLE BELL '})",0.05784061696658098,0.03470437017994859,0.02570694087403599,0.4444444444444444,12.806584362139915,1.0,0.023699618691391148,1.7375321336760925,0.978512960436562,0.38461538461538464,0.42447107560289976,0.5925925925925926,圣诞季
frozenset({'SMALL WHITE HEART OF WICKER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04627249357326478,0.06555269922879177,0.02056555269922879,0.4444444444444444,6.779956427015251,1.0,0.017532265845454365,1.6820051413881747,0.893867924528302,0.22535211267605632,0.4054714962555403,0.3790849673202614,圣诞季
frozenset({'BICYCLE PUNCTURE REPAIR KIT '}),frozenset({'CLASSIC CHROME BICYCLE BELL '}),0.07840616966580977,0.056555269922879174,0.03470437017994859,0.4426229508196722,7.8263785394932945,1.0,0.03027008809087966,1.6926508392560111,0.9464331835322074,0.3461538461538462,0.409210702639925,0.528129657228018,圣诞季
frozenset({'HAND WARMER UNION JACK'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN'})",0.055269922879177376,0.04627249357326478,0.02442159383033419,0.4418604651162791,9.549095607235142,1.0,0.021864116679112613,1.7087617823479007,0.9476548514142499,0.3166666666666666,0.4147809189494139,0.48481912144702843,圣诞季
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.055269922879177376,0.03598971722365039,0.02442159383033419,0.4418604651162791,12.277408637873753,1.0,0.02243244493493963,1.727185089974293,0.9722878625134264,0.3653846153846154,0.4210232558139535,0.5602159468438538,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.06940874035989718,0.03984575835475578,0.02956298200514139,0.4259259259259259,10.68936678614098,1.0,0.02679733810905294,1.6725267435110702,0.9740571703098726,0.3709677419354839,0.4021022361049134,0.5839307048984468,圣诞季
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.05141388174807198,0.05912596401028278,0.021850899742930592,0.425,7.1880434782608695,1.0,0.018811004421065154,1.6363026712864648,0.9075402518731068,0.24637681159420285,0.38886612021857925,0.3972826086956522,圣诞季
frozenset({'HAND WARMER BIRD DESIGN'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN'})",0.06426735218508997,0.04627249357326478,0.02699228791773779,0.42000000000000004,9.076666666666668,1.0,0.02401847727678247,1.6443577697012677,0.9509419152276295,0.3230769230769231,0.39185983827493265,0.5016666666666667,圣诞季
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.10154241645244216,0.07069408740359898,0.042416452442159386,0.4177215189873418,5.90886075949367,1.0,0.035238003978297794,1.5959818933720802,0.9246542680019074,0.32673267326732675,0.3734264754801548,0.5088607594936709,圣诞季
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.06555269922879177,0.07069408740359898,0.02699228791773779,0.411764705882353,5.824598930481284,1.0,0.02235809966891575,1.579820051413882,0.8864216938494793,0.24705882352941175,0.36701651615002845,0.3967914438502674,圣诞季
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.06555269922879177,0.03984575835475578,0.02699228791773779,0.411764705882353,10.333965844402279,1.0,0.024380290904765366,1.6322622107969154,0.9665946158380823,0.34426229508196726,0.3873533349082605,0.5445920303605314,圣诞季
frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.05012853470437018,0.06555269922879177,0.02056555269922879,0.4102564102564102,6.258421317244846,1.0,0.01727949194097316,1.5844975969598745,0.8845568335588634,0.21621621621621617,0.3688851267943427,0.3619909502262443,圣诞季
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN'})",0.056555269922879174,0.02699228791773779,0.02313624678663239,0.4090909090909091,15.155844155844157,1.0,0.02160969065760866,1.6466284358315209,0.9900090826521345,0.3829787234042554,0.3926984508226252,0.6331168831168831,圣诞季
frozenset({'JUMBO BAG PAISLEY PARK'}),frozenset({'LUNCH BAG PAISLEY PARK  '}),0.056555269922879174,0.05784061696658098,0.02313624678663239,0.4090909090909091,7.072727272727273,1.0,0.01986505508158154,1.5944235712873247,0.9100817438692099,0.25352112676056343,0.37281408904874114,0.40454545454545454,圣诞季
frozenset({'HAND WARMER BIRD DESIGN'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER SCOTTY DOG DESIGN'})",0.06426735218508997,0.033419023136246784,0.02570694087403599,0.4,11.969230769230771,1.0,0.023559188744457147,1.610968294772922,0.9793956043956042,0.3571428571428572,0.3792553191489362,0.5846153846153846,圣诞季
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),"frozenset({'HOT WATER BOTTLE KEEP CALM', 'CHOCOLATE HOT WATER BOTTLE'})",0.05141388174807198,0.042416452442159386,0.02056555269922879,0.39999999999999997,9.43030303030303,1.0,0.01838475822919489,1.5959725792630675,0.9424119241192411,0.28070175438596484,0.37342281879194633,0.4424242424242424,圣诞季
frozenset({'LUNCH BAG PAISLEY PARK  '}),frozenset({'JUMBO BAG PAISLEY PARK'}),0.05784061696658098,0.056555269922879174,0.02313624678663239,0.39999999999999997,7.072727272727272,1.0,0.01986505508158154,1.5724078834618678,0.9113233287858117,0.25352112676056343,0.36403269754768386,0.40454545454545454,圣诞季
frozenset({'VINTAGE SNAP CARDS'}),frozenset({'VINTAGE HEADS AND TAILS CARD GAME '}),0.055269922879177376,0.04113110539845758,0.021850899742930592,0.39534883720930236,9.611918604651164,1.0,0.019577586719622526,1.5858216333794741,0.9483793517406963,0.29310344827586216,0.36941205810836086,0.46329941860465124,圣诞季
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.055269922879177376,0.10154241645244216,0.021850899742930592,0.39534883720930236,3.8934353841624967,1.0,0.0162386582166388,1.485910618944038,0.7866346538615445,0.1619047619047619,0.327012010513358,0.30526935531351196,圣诞季
frozenset({'TRADITIONAL PICK UP STICKS GAME '}),frozenset({'TRADITIONAL NAUGHTS & CROSSES'}),0.05269922879177378,0.03470437017994859,0.02056555269922879,0.39024390243902435,11.244805781391145,1.0,0.018736659155041267,1.583084832904884,0.9617537313432835,0.30769230769230765,0.3683219122470851,0.4914182475158084,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})",0.06940874035989718,0.04884318766066838,0.02699228791773779,0.38888888888888884,7.961988304093567,1.0,0.023602143787048724,1.5564384201916335,0.9396211523283348,0.29577464788732394,0.3575075075075075,0.47076023391812866,圣诞季
frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.056555269922879174,0.12724935732647816,0.021850899742930592,0.3863636363636364,3.0362718089990817,1.0,0.014654277991818718,1.4222603065790729,0.7108510979323609,0.1349206349206349,0.2968938278216629,0.2790404040404041,圣诞季
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.07069408740359898,0.06555269922879177,0.02699228791773779,0.3818181818181818,5.824598930481283,1.0,0.02235809966891575,1.5116059277181308,0.8913258249357835,0.24705882352941175,0.3384519194698012,0.3967914438502674,圣诞季
frozenset({'HAND WARMER OWL DESIGN'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.08483290488431877,0.038560411311053984,0.032133676092544985,0.37878787878787873,9.823232323232322,1.0,0.028862484387494135,1.547683240328547,0.9814606741573035,0.352112676056338,0.35387295414033376,0.606060606060606,圣诞季
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.061696658097686374,0.08997429305912596,0.02313624678663239,0.375,4.167857142857143,1.0,0.01758513359018246,1.4560411311053985,0.8100456621004567,0.18,0.3132062146892655,0.31607142857142856,圣诞季
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.06555269922879177,0.05141388174807198,0.02442159383033419,0.37254901960784315,7.246078431372549,1.0,0.02105127510391816,1.5118091259640103,0.9224643451820749,0.2638888888888889,0.33854083638875604,0.42377450980392156,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.06940874035989718,0.038560411311053984,0.02570694087403599,0.37037037037037035,9.604938271604938,1.0,0.023030511297176204,1.5269922879177376,0.9627071823204421,0.3125,0.3451178451178451,0.5185185185185186,圣诞季
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.05912596401028278,0.03598971722365039,0.021850899742930592,0.3695652173913044,10.26863354037267,1.0,0.019722973017624785,1.5291197588866237,0.9593378334940533,0.2982456140350877,0.34602898550724637,0.4883540372670807,圣诞季
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.05912596401028278,0.06555269922879177,0.021850899742930592,0.3695652173913044,5.637681159420291,1.0,0.017975033207552157,1.4822267529474338,0.8743169398907104,0.21250000000000002,0.32533939357693925,0.35144927536231885,圣诞季
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.05912596401028278,0.05141388174807198,0.021850899742930592,0.3695652173913044,7.1880434782608695,1.0,0.018811004421065154,1.5046538427444378,0.914979106396657,0.24637681159420285,0.3353953104748439,0.3972826086956522,圣诞季
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.10154241645244216,0.06555269922879177,0.037275064267352186,0.3670886075949367,5.599900719781584,1.0,0.030618684782680528,1.4764267352185088,0.91426175324355,0.28712871287128716,0.32268904636707124,0.4678580292876645,圣诞季
frozenset({'CLASSIC CHROME BICYCLE BELL '}),frozenset({'RABBIT NIGHT LIGHT'}),0.056555269922879174,0.14267352185089974,0.02056555269922879,0.36363636363636365,2.548730548730549,1.0,0.012496613160103356,1.347227322805729,0.6440735694822888,0.11510791366906474,0.2577347689791468,0.2538902538902539,圣诞季
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.08483290488431877,0.055269922879177376,0.030848329048843187,0.3636363636363636,6.579281183932346,1.0,0.0261596209382703,1.484575835475578,0.926615168539326,0.2823529411764706,0.32640692640692637,0.4608879492600423,圣诞季
"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),0.07455012853470437,0.038560411311053984,0.02699228791773779,0.3620689655172414,9.389655172413793,1.0,0.024117604298147646,1.5071215174042936,0.9654761904761904,0.3134328358208955,0.33648349621980456,0.5310344827586206,圣诞季
frozenset({'HAND WARMER BIRD DESIGN'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.06426735218508997,0.02956298200514139,0.02313624678663239,0.36,12.177391304347825,1.0,0.02123631221046649,1.5163078406169666,0.9809218559218559,0.32727272727272727,0.3405033112582781,0.5713043478260869,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER UNION JACK'})",0.06940874035989718,0.030848329048843187,0.02442159383033419,0.3518518518518518,11.405864197530862,1.0,0.022280450168846357,1.4952625780389277,0.9803722012212853,0.3220338983050847,0.33122114156596905,0.5717592592592592,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.06940874035989718,0.10154241645244216,0.02442159383033419,0.3518518518518518,3.4650726676043124,1.0,0.01737366261127008,1.386191700330518,0.7644664146554232,0.16666666666666663,0.2785990568537063,0.29617909048288793,圣诞季
frozenset({'HAND WARMER OWL DESIGN'}),"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER SCOTTY DOG DESIGN'})",0.08483290488431877,0.033419023136246784,0.02956298200514139,0.34848484848484845,10.427738927738927,1.0,0.026727949194097315,1.4835894063490163,0.9879091353199804,0.3333333333333333,0.3259590586718246,0.6165501165501166,圣诞季
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.060411311053984576,0.042416452442159386,0.02056555269922879,0.3404255319148936,8.025789813023854,1.0,0.018003119196938956,1.4518202172651133,0.9316860465116279,0.24999999999999994,0.31120948165072115,0.4126370083816892,圣诞季
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.06555269922879177,0.05912596401028278,0.021850899742930592,0.33333333333333337,5.63768115942029,1.0,0.017975033207552157,1.411311053984576,0.8803301237964237,0.21250000000000002,0.29143897996357016,0.35144927536231885,圣诞季
frozenset({'HAND WARMER RED LOVE HEART'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.06940874035989718,0.032133676092544985,0.02313624678663239,0.3333333333333333,10.373333333333333,1.0,0.0209058888059159,1.4517994858611822,0.9709944751381215,0.29508196721311475,0.31119964586100046,0.5266666666666666,圣诞季
frozenset({'BICYCLE PUNCTURE REPAIR KIT '}),"frozenset({'CLASSIC BICYCLE CLIPS ', 'CLASSIC CHROME BICYCLE BELL '})",0.07840616966580977,0.032133676092544985,0.02570694087403599,0.3278688524590164,10.203278688524591,1.0,0.023187462414337733,1.4399962380086526,0.9787308228730824,0.3030303030303031,0.3055537413188776,0.5639344262295083,圣诞季
"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",frozenset({'VINTAGE DOILY JUMBO BAG RED '}),0.07455012853470437,0.04498714652956298,0.02442159383033419,0.3275862068965517,7.281773399014778,1.0,0.02106779627414569,1.4202755256739832,0.9321637426900584,0.25675675675675674,0.2959112637490138,0.43522167487684726,圣诞季
