antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Group
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.023328343313373252,0.042040918163672655,0.0124750499001996,0.5347593582887701,12.719973341373237,1.0,0.011494304928068015,2.0590614747516462,0.9433912377059651,0.23584905660377353,0.5143418434747729,0.4157476316666402,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG APPLES'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019835329341317365,0.08370758483033933,0.01060379241516966,0.5345911949685535,6.386412844810617,1.0,0.008943424901693618,1.968790459621298,0.8604855917166407,0.11409395973154361,0.4920739304108815,0.3306338985274958,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.019835329341317365,0.10815868263473054,0.01060379241516966,0.5345911949685535,4.942656307806141,1.0,0.008458429323986756,1.9162536413659168,0.8138220694921725,0.09032943676939426,0.4781484150046054,0.316315205327414,至尊VIP
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03268463073852296,0.05775948103792415,0.01746506986027944,0.5343511450381679,9.25131485664353,1.0,0.015577222550906171,2.0235001308857696,0.9220439220310254,0.23931623931623933,0.5058068024130749,0.41836347748668656,至尊VIP
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.021956087824351298,0.01721556886227545,0.011726546906187624,0.5340909090909091,31.023715415019762,1.0,0.011348560364301336,2.109390974149262,0.9894919669995657,0.4272727272727272,0.5259295160285259,0.6076251646903821,至尊VIP
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03505489021956088,0.049775449101796404,0.0187125748502994,0.5338078291814946,10.724319696037245,1.0,0.016967701946406587,2.038267929789276,0.9396948933419522,0.2830188679245283,0.5093873649361771,0.45487383940277737,至尊VIP
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG ALPHABET'})",frozenset({'JUMBO BAG APPLES'}),0.02058383233532934,0.048527944111776446,0.010978043912175649,0.5333333333333333,10.990231362467867,1.0,0.00997915284700061,2.0388686911890503,0.9281142529614063,0.1888412017167382,0.509531926052183,0.379777206512425,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.021082834331337324,0.055264471057884235,0.01122754491017964,0.5325443786982249,9.63628835134305,1.0,0.010062413222457281,2.021016511281235,0.9155275193633801,0.1724137931034483,0.5051994902475863,0.36785232478929303,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.021082834331337324,0.042040918163672655,0.01122754491017964,0.5325443786982249,12.66728706126104,1.0,0.01034120319739762,2.0493048712701185,0.9408931934355661,0.21634615384615383,0.5120296574612542,0.39980334661914213,至尊VIP
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02881736526946108,0.06200099800399202,0.015344311377245509,0.5324675324675324,8.588047767122212,1.0,0.013557605970693344,2.006275643158128,0.909776461926469,0.20330578512396694,0.5015640032264583,0.3899762209621364,至尊VIP
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.02133233532934132,0.050274451097804394,0.011352295409181637,0.5321637426900584,10.585172608941706,1.0,0.010279823959864702,2.030038360778443,0.9252663206774105,0.18840579710144925,0.5073984712207419,0.3789850971514808,至尊VIP
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.019461077844311378,0.050274451097804394,0.010354291417165668,0.532051282051282,10.58293567474709,1.0,0.009375896410771271,2.029550488064966,0.9234801802630368,0.17436974789915966,0.5072800573917086,0.3690033085194375,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})","frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.01971057884231537,0.028942115768463075,0.010479041916167664,0.5316455696202531,18.369271060672194,1.0,0.009908576061449953,2.073339806872741,0.96457356167206,0.2745098039215686,0.5176863933807745,0.4468572675687472,至尊VIP
frozenset({'REGENCY TEAPOT ROSES '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.020708582834331336,0.08969560878243513,0.010978043912175649,0.5301204819277109,5.910216666387386,1.0,0.009120574967828815,1.937314473616869,0.848370005790388,0.11041405269761607,0.4838215407883419,0.32625634666621983,至尊VIP
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.04004491017964072,0.049775449101796404,0.02120758483033932,0.5295950155763239,10.63968332045066,1.0,0.019214331441906603,2.0200137803862472,0.9438069028781103,0.309090909090909,0.5049538722410152,0.47783008924179604,至尊VIP
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.023328343313373252,0.05775948103792415,0.012350299401197605,0.5294117647058824,9.165798500825817,1.0,0.011002866397942637,2.002261102794411,0.9121783681753026,0.17967332123411978,0.5005646373470611,0.37161732943717446,至尊VIP
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.0280688622754491,0.05588822355289421,0.014845309381237525,0.528888888888889,9.463333333333335,1.0,0.013276590531511827,2.0040108462320645,0.9201567419420599,0.21480144404332133,0.501000704721635,0.3972569444444445,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03680139720558882,0.08370758483033933,0.019461077844311378,0.5288135593220339,6.317391194523731,1.0,0.01638052176584954,1.9446493703241,0.8738663119896121,0.1925925925925926,0.48576848080672885,0.38065119098739547,至尊VIP
frozenset({'IVORY DINER WALL CLOCK'}),frozenset({'RED DINER WALL CLOCK'}),0.02382734530938124,0.0280688622754491,0.012599800399201597,0.5287958115183246,18.839232111692844,1.0,0.011930993925323007,2.0626538589487686,0.9700325815329137,0.32063492063492066,0.5151876813157348,0.4888423502036067,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.02382734530938124,0.055264471057884235,0.012599800399201597,0.5287958115183246,9.568458747473791,1.0,0.011282994763965083,2.004938733643823,0.9173479264859393,0.1894934333958724,0.5012316420349782,0.37839339108647607,至尊VIP
"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019585828343313374,0.05688622754491018,0.010354291417165668,0.5286624203821656,9.293328863560175,1.0,0.009240127529372392,2.0009305712898526,0.910223410501658,0.15660377358490565,0.500232534627439,0.35533998212090734,至尊VIP
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05688622754491018,0.0654940119760479,0.030064870259481038,0.5285087719298246,8.069573934837093,1.0,0.026339162991382503,1.9820220025066149,0.928920503194362,0.3256756756756757,0.49546473311833855,0.4937781954887218,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.024326347305389222,0.03268463073852296,0.012849301397205588,0.5282051282051282,16.160657662947738,1.0,0.012054203718311878,2.0502880109346524,0.961511390170601,0.29096045197740106,0.5122636455625881,0.4606674495987473,至尊VIP
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.02033433133732535,0.03730039920159681,0.010728542914171657,0.5276073619631902,14.144818105340914,1.0,0.009970064237791882,2.0379225315602563,0.9485917098783163,0.22872340425531917,0.5093042132301325,0.4076163900116955,至尊VIP
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02719560878243513,0.05588822355289421,0.01434630738522954,0.5275229357798165,9.438892529488859,1.0,0.012826393121939752,1.998217157917175,0.9190494775694994,0.20871143375680581,0.4995538918090657,0.3921096821756225,至尊VIP
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.027694610778443114,0.05588822355289421,0.014595808383233533,0.5270270270270271,9.430019305019306,1.0,0.01304800578483751,1.996122041631024,0.9194186191876723,0.21157323688969257,0.4990286269356038,0.3940938706563707,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.02557385229540918,0.05775948103792415,0.01347305389221557,0.526829268292683,9.121087288626667,1.0,0.01199592145549221,1.991333055538408,0.9137315846123938,0.19285714285714287,0.4978238335276243,0.3800453036927778,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.033932135728542916,0.05588822355289421,0.01783932135728543,0.525735294117647,9.40690651260504,1.0,0.015942914570061473,1.9906852960745172,0.9250852453331792,0.24783362218370883,0.4976604278074866,0.4224658613445378,至尊VIP
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.01996007984031936,0.03592814371257485,0.010479041916167664,0.5249999999999999,14.612499999999999,1.0,0.009761913299150202,2.0296249606051053,0.9505382601105615,0.23076923076923075,0.5072981366459626,0.4083333333333333,至尊VIP
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02282934131736527,0.0561377245508982,0.011976047904191617,0.5245901639344263,9.344699453551913,1.0,0.010694460629638927,1.9853654759446626,0.9138500574492532,0.17877094972067042,0.4963144004888132,0.3689617486338798,至尊VIP
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.0280688622754491,0.05688622754491018,0.01472055888223553,0.5244444444444445,9.21918128654971,1.0,0.013123827195907586,1.9831831663775257,0.9172774322392853,0.20959147424511548,0.49576014109347444,0.39160818713450296,至尊VIP
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.020459081836327345,0.06200099800399202,0.010728542914171657,0.524390243902439,8.457771016341955,1.0,0.009460059422074016,1.9722030298377604,0.9001824449999408,0.14956521739130438,0.49295281222528947,0.3487142366393483,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.02382734530938124,0.050274451097804394,0.0124750499001996,0.5235602094240838,10.414041287204604,1.0,0.011277143193652615,1.9933799982452678,0.9260408945686901,0.20242914979757085,0.4983395033158355,0.3858495836202305,至尊VIP
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.026696606786427147,0.05588822355289421,0.013972055888223553,0.5233644859813084,9.36448598130841,1.0,0.012480029960039999,1.9807835309772608,0.9177134068187643,0.20363636363636362,0.4951492758491237,0.3866822429906542,至尊VIP
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02407684630738523,0.05588822355289421,0.012599800399201597,0.5233160621761658,9.36361954108068,1.0,0.011254188230325776,1.9805823136336023,0.9152397791229974,0.18703703703703703,0.49509798551851814,0.3743812453737972,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021457085828343315,0.0654940119760479,0.01122754491017964,0.5232558139534883,7.989368770764119,1.0,0.009822234273967036,1.9601832919526798,0.8940166581676016,0.1482701812191104,0.4898436263050544,0.34734219269102984,至尊VIP
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.024326347305389222,0.055264471057884235,0.012724550898203593,0.523076923076923,9.464976558430282,1.0,0.01138016818160087,1.9808970768141134,0.9166459832878299,0.19029850746268656,0.4951782141007018,0.37666261503733284,至尊VIP
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.029815369261477046,0.05588822355289421,0.0155938123752495,0.5230125523012552,9.35818888224746,1.0,0.013927484352651981,1.9793220576391075,0.9205894303716087,0.22241992882562275,0.49477650888568475,0.4010152047220562,至尊VIP
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.03318363273453094,0.08969560878243513,0.017340319361277445,0.5225563909774436,5.825885994541291,1.0,0.01436389322154095,1.9066217957785216,0.8567834764446507,0.16430260047281325,0.47551213239347506,0.3579402260867746,至尊VIP
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.03917165668662675,0.08969560878243513,0.020459081836327345,0.5222929936305732,5.8229494255113705,1.0,0.016945556242803812,1.9055705256154358,0.8620329847806398,0.18872266973532795,0.4752227815462074,0.3751937847151475,至尊VIP
frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.021831337325349302,0.03592814371257485,0.011352295409181637,0.52,14.473333333333334,1.0,0.010567935984318787,2.008483033932136,0.9516839492607889,0.2446236559139785,0.502111801242236,0.4179861111111111,至尊VIP
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03143712574850299,0.040169660678642714,0.01634231536926148,0.5198412698412699,12.94114167406093,1.0,0.015079496695232291,1.9989855000742318,0.9526764750994018,0.29571106094808125,0.4997462463020041,0.46333678398895795,至尊VIP
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.025199600798403193,0.02282934131736527,0.01309880239520958,0.5198019801980198,22.769031001460803,1.0,0.012523512107521484,2.034932711895796,0.9807963728107061,0.375,0.5085832597047526,0.5467862360006492,至尊VIP
frozenset({'SET OF TEA COFFEE SUGAR TINS PANTRY'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.022080838323353294,0.06212574850299401,0.011477045908183632,0.519774011299435,8.366482880675244,1.0,0.010105257299771714,1.9529852060584711,0.9003560791360922,0.15780445969125215,0.48796335123387485,0.3522564835613641,至尊VIP
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.02282934131736527,0.050274451097804394,0.01185129740518962,0.5191256830601093,10.325834926575276,1.0,0.010703564801534655,1.9749974482852477,0.9242556794130098,0.1934826883910387,0.49367023189410697,0.3774288464928338,至尊VIP
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.01971057884231537,0.02619760479041916,0.010229540918163672,0.5189873417721519,19.810488245931285,1.0,0.009713170963462296,2.024483926883076,0.9686136235248838,0.2867132867132867,0.5060469551172905,0.4547317661241712,至尊VIP
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.023328343313373252,0.050274451097804394,0.012100798403193613,0.518716577540107,10.317697482782872,1.0,0.010927978748092638,1.9733186404967846,0.9246496965419344,0.19675456389452334,0.4932394700593062,0.3797056833109964,至尊VIP
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.026696606786427147,0.05775948103792415,0.013847305389221557,0.5186915887850467,8.980198219656446,1.0,0.012305323235764,1.957664767552274,0.9130183759765919,0.19611307420494703,0.48918731308101876,0.379216204759694,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.030064870259481038,0.05775948103792415,0.0155938123752495,0.5186721991701244,8.979862523861161,1.0,0.013857281071589355,1.9575859057746572,0.9161846945337621,0.21588946459412778,0.48916673487987783,0.39432530044899305,至尊VIP
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.04715568862275449,0.08969560878243513,0.02445109780439122,0.5185185185185186,5.78086849018699,1.0,0.020221439605818306,1.8906321971441735,0.8679441140163843,0.2175360710321865,0.4710763936473133,0.39555967650543455,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.02382734530938124,0.03268463073852296,0.012350299401197605,0.5183246073298429,15.858358978458092,1.0,0.011571511418281203,2.008230820966762,0.9598115338690419,0.2796610169491525,0.5020492716476683,0.4480936013748451,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.024326347305389222,0.05588822355289421,0.012599800399201597,0.5179487179487179,9.267582417582418,1.0,0.011240244062772659,1.9585297490126128,0.9143395352193446,0.1863468634686347,0.4894129126687266,0.37169757326007324,至尊VIP
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05588822355289421,0.08370758483033933,0.028942115768463075,0.5178571428571429,6.186502022567597,1.0,0.024263847554392214,1.900458342574111,0.8879857111613326,0.2615558060879369,0.4738111446076048,0.43180487545241647,至尊VIP
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.048527944111776446,0.10815868263473054,0.025074850299401198,0.5167095115681234,4.777328079273445,1.0,0.019826131793299628,1.8453525130589885,0.8310049333769072,0.190521327014218,0.45809811788083327,0.37427171080136273,至尊VIP
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05775948103792415,0.08370758483033933,0.029815369261477046,0.5161987041036717,6.16668973486592,1.0,0.024980462602738635,1.8939436974265755,0.8891980631154901,0.2670391061452514,0.4720011997406443,0.43619175145571065,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.020084830339321357,0.042040918163672655,0.010354291417165668,0.515527950310559,12.262528337357391,1.0,0.009509906708539009,1.9773257971237013,0.9372757740062734,0.19999999999999996,0.4942664474136529,0.3809093757487513,至尊VIP
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.02033433133732535,0.03181137724550898,0.010479041916167664,0.5153374233128835,16.199783471670877,1.0,0.009832178830960832,1.9976550064428107,0.9577459023848938,0.2514970059880239,0.49941306342946445,0.42237459400938293,至尊VIP
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02033433133732535,0.05276946107784431,0.010479041916167664,0.5153374233128835,9.765826915546274,1.0,0.009406010210118684,1.9544123777760936,0.9162331047279474,0.16733067729083664,0.48833725606164546,0.3569594917982857,至尊VIP
frozenset({'CHARLOTTE BAG APPLES DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.029815369261477046,0.049775449101796404,0.015344311377245509,0.5146443514644351,10.339321106112562,1.0,0.013860237982119593,1.95779023848854,0.9310411877424677,0.2388349514563107,0.4892200500641869,0.4114575140780822,至尊VIP
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.02594810379241517,0.0280688622754491,0.013348303393213573,0.514423076923077,18.32717948717949,1.0,0.012619969641555213,2.001600758878283,0.9706220315612073,0.32822085889570557,0.5003998696721069,0.4949893162393163,至尊VIP
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02282934131736527,0.05688622754491018,0.011726546906187624,0.5136612021857924,9.029623238423929,1.0,0.010427871801307564,1.9392114647110275,0.910028765370731,0.1724770642201835,0.4843264810477925,0.35990077653149266,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.023328343313373252,0.05775948103792415,0.011976047904191617,0.5133689839572193,8.888047031103822,1.0,0.01062861490093665,1.9362524950099802,0.9086875186273258,0.17328519855595667,0.4835384318020747,0.36035619824210857,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.023577844311377244,0.050274451097804394,0.012100798403193613,0.5132275132275133,10.208515498838079,1.0,0.010915435222369632,1.9510666167664672,0.9238243510765668,0.19595959595959594,0.4874598379130102,0.3769611511546995,至尊VIP
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02407684630738523,0.06200099800399202,0.012350299401197605,0.5129533678756476,8.273308243241834,1.0,0.010857510901350991,1.9258915679279736,0.9008182295923572,0.16751269035532998,0.4807599676674014,0.35607426945090226,至尊VIP
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.028942115768463075,0.050274451097804394,0.014845309381237525,0.5129310344827586,10.202618293830751,1.0,0.013390260397368934,1.949879003055835,0.9288693894824116,0.2306201550387597,0.48714766483827565,0.4041081971421237,至尊VIP
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.03268463073852296,0.055264471057884235,0.016716566866267466,0.5114503816793893,9.254596522668136,1.0,0.01491026803678073,1.933755535803393,0.9220835466721076,0.23467600700525393,0.4828715515042895,0.406966725828408,至尊VIP
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.021956087824351298,0.02781936127744511,0.01122754491017964,0.5113636363636364,18.381573583367306,1.0,0.010616740570754698,1.9895789815717402,0.9668253968253969,0.29126213592233013,0.49738109958820853,0.4574755401549123,至尊VIP
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.0280688622754491,0.055264471057884235,0.01434630738522954,0.5111111111111111,9.248457486832203,1.0,0.012795096558380244,1.932413581927055,0.9176307110210778,0.20795660036166363,0.4825124345261675,0.38535239528467513,至尊VIP
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.042040918163672655,0.0561377245508982,0.021457085828343315,0.510385756676558,9.091671612265086,1.0,0.019097004344604207,1.9277671928869538,0.9290681017695497,0.27967479674796747,0.481265163298875,0.4463039894493901,至尊VIP
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02133233532934132,0.05588822355289421,0.010853293413173653,0.5087719298245614,9.103383458646617,1.0,0.009661067087382123,1.9219418306244653,0.9095536361838201,0.16353383458646617,0.4796928897296095,0.351484179197995,至尊VIP
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.02557385229540918,0.050274451097804394,0.012974051896207584,0.5073170731707317,10.090952006294255,1.0,0.011688340509599562,1.9276607675737634,0.9245455127384458,0.2063492063492063,0.48123652417398993,0.382690794649882,至尊VIP
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.05139720558882235,0.046656686626746505,0.026072854291417164,0.5072815533980582,10.872644203312394,1.0,0.023674830976769014,1.9348642616245342,0.9572247293668151,0.36221837088388215,0.48316787909432546,0.5330525414049114,至尊VIP
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01996007984031936,0.0344311377245509,0.010104790419161677,0.50625,14.703260869565216,1.0,0.009417542161186608,1.9555825058743272,0.9509692992381383,0.22816901408450702,0.4886434108527131,0.3998641304347826,至尊VIP
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.030064870259481038,0.05588822355289421,0.015219560878243513,0.5062240663900415,9.057794902193242,1.0,0.013539288688092876,1.912024690115567,0.9171725264877971,0.21516754850088185,0.4769942013983315,0.38927274748073504,至尊VIP
frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.021457085828343315,0.025199600798403193,0.010853293413173653,0.5058139534883721,20.072300253281142,1.0,0.010312583416002327,1.9725372783844077,0.9710152572872155,0.3031358885017422,0.49303873191231007,0.4682535113976514,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03680139720558882,0.0654940119760479,0.018587824351297404,0.5050847457627118,7.711922518159805,1.0,0.016177553201979274,1.8882141538840125,0.9035837935239811,0.22205663189269745,0.4703990551373512,0.3944471347861178,至尊VIP
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.025199600798403193,0.019585828343313374,0.012724550898203593,0.504950495049505,25.781421454247337,1.0,0.012230995842646045,1.980436626746507,0.9860607155582991,0.3968871595330739,0.4950608434046102,0.5773160118559626,至尊VIP
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.03592814371257485,0.04004491017964072,0.01808882235528942,0.5034722222222222,12.572689511941848,1.0,0.01665008306739814,1.9333361249528913,0.9547654744056543,0.3125,0.4827593675546892,0.4775928089304257,至尊VIP
