,CustomerID,Recency,Frequency,Monetary,F_Score,Monetary_log,M_Score,R_Score,客户层级
1071,13800.0,310,1,558.32,1,2.7468831930964503,2,1,高潜力客户
1072,13801.0,67,1,324.79999999999995,1,2.511616033940273,2,2,高潜力客户
1073,13802.0,139,3,4599.42,2,3.6627030703038743,4,2,高潜力客户
1074,13803.0,255,1,277.07000000000005,1,2.44258952038212,1,1,高潜力客户
1075,13804.0,31,7,2588.39,3,3.413029714975604,4,3,常规忠诚客户
1076,13805.0,52,2,924.5999999999999,2,2.9659538937991696,3,2,高潜力客户
1077,13806.0,64,1,256.38,1,2.4088841601403232,1,2,高潜力客户
1078,13807.0,367,1,112.6,1,2.0515384290849954,1,1,高潜力客户
1079,13808.0,6,5,1747.6600000000003,3,3.242456948811852,4,4,沉睡用户
1080,13809.0,305,1,155.05,1,2.1904717985833075,1,1,高潜力客户
1081,13810.0,29,3,1499.0100000000002,2,3.1758045329638556,3,3,高潜力客户
1082,13811.0,184,3,814.5,2,2.910891093976566,3,1,高潜力客户
1083,13812.0,42,3,539.0,2,2.73158877324415,2,3,高潜力客户
1084,13813.0,40,4,1366.8600000000001,3,3.1357240376126363,3,3,常规忠诚客户
1085,13814.0,92,2,1579.1200000000001,2,3.1984151367848788,3,2,高潜力客户
1086,13815.0,22,4,4027.36,3,3.605020453388921,4,3,常规忠诚客户
1087,13816.0,24,2,571.6700000000001,2,2.7571454095780283,2,3,高潜力客户
1088,13817.0,29,2,382.97999999999996,2,2.5831761061533225,2,3,高潜力客户
1089,13819.0,302,3,1140.35,2,3.057038170705989,3,1,高潜力客户
1090,13821.0,145,2,385.64,2,2.586182085450728,2,1,高潜力客户
1091,13822.0,6,2,632.0,2,2.800717085154133,2,4,高潜力客户
1092,13823.0,19,2,957.66,2,2.9812113525145594,3,3,高潜力客户
1093,13824.0,33,5,1698.94,3,3.230178044092154,4,3,常规忠诚客户
1094,13826.0,176,1,189.5,1,2.277609237222005,1,1,高潜力客户
1095,13827.0,58,3,409.8,2,2.612571964662894,2,2,高潜力客户
1096,13828.0,22,1,209.49000000000004,1,2.321163317491715,1,3,高潜力客户
1097,13831.0,16,6,2198.45,3,3.3421165947553693,4,4,沉睡用户
1098,13832.0,19,1,52.199999999999996,1,1.717670586200431,1,3,高潜力客户
1099,13833.0,159,1,383.8499999999999,1,2.584161556257038,2,1,高潜力客户
1100,13835.0,25,4,834.57,3,2.9214627744261037,3,3,常规忠诚客户
1101,13837.0,212,2,266.59000000000003,2,2.4258438709474426,1,1,高潜力客户
1102,13838.0,6,4,674.82,3,2.829187951960565,3,4,沉睡用户
1103,13841.0,253,1,85.0,1,1.9294189768077583,1,1,高潜力客户
1104,13842.0,59,9,3385.6200000000003,4,3.5296382128334933,4,2,至尊VIP
1105,13844.0,11,1,361.62,1,2.558252453861247,2,4,高潜力客户
1106,13845.0,65,1,312.98,1,2.4955166000897964,2,2,高潜力客户
1107,13846.0,25,3,865.0600000000002,2,2.9370462359132135,3,3,高潜力客户
1108,13848.0,92,3,1255.0,2,3.098643729277571,3,2,高潜力客户
1109,13849.0,52,2,1537.95,2,3.1869422192534573,3,2,高潜力客户
1110,13850.0,129,1,1595.4800000000002,1,3.2028913672251864,3,2,高潜力客户
1111,13851.0,96,3,2651.4599999999996,2,3.4234850813631987,4,2,高潜力客户
1112,13853.0,57,1,1090.1399999999999,1,3.037482279285139,3,2,高潜力客户
1113,13854.0,9,25,8109.52,4,3.908995149750321,4,4,至尊VIP
1114,13856.0,169,3,388.5,2,2.589391034315684,2,1,高潜力客户
1115,13858.0,57,1,216.17000000000002,1,2.3347954426471875,1,2,高潜力客户
1116,13859.0,326,1,201.16,1,2.3035416485383937,1,1,高潜力客户
1117,13860.0,1,5,1245.9,3,3.09548318931533,3,4,沉睡用户
1118,13862.0,18,8,2209.36,3,3.344266488898722,4,4,沉睡用户
1119,13863.0,248,1,305.78,1,2.4854090905254185,1,1,高潜力客户
1120,13865.0,58,4,501.56,3,2.7003229023667656,2,2,高潜力客户
1121,13866.0,74,1,145.67,1,2.163370150039467,1,2,高潜力客户
1122,13867.0,31,3,1005.0899999999999,2,3.0022049563792836,3,3,高潜力客户
1123,13868.0,7,2,3192.54,2,3.5041363486960915,4,4,高潜力客户
1124,13869.0,123,4,3083.65,3,3.48906508035453,4,2,常规忠诚客户
1125,13870.0,2,8,2770.94,3,3.4426271235418886,4,4,沉睡用户
1126,13871.0,23,13,6403.25,4,3.8064004588511424,4,3,至尊VIP
1127,13873.0,120,3,389.59999999999997,2,2.5906189593537667,2,2,高潜力客户
1128,13874.0,358,1,540.45,1,2.7327555292140437,2,1,高潜力客户
1129,13875.0,54,5,1786.79,3,3.252073515652273,4,2,常规忠诚客户
1130,13876.0,64,1,122.69999999999999,1,2.088844598121826,1,2,高潜力客户
1131,13877.0,86,1,117.24000000000001,1,2.069075846809597,1,2,高潜力客户
1132,13878.0,55,1,1271.5699999999997,1,3.1043402765208867,3,2,高潜力客户
1133,13880.0,21,13,3219.7700000000004,4,3.5078248509022996,4,3,至尊VIP
1134,13881.0,4,20,17159.52,4,4.234505135498477,4,4,至尊VIP
1135,13882.0,3,5,1191.13,3,3.0759591666415314,3,4,沉睡用户
1136,13883.0,11,5,2674.48,3,3.427239356174151,4,4,沉睡用户
1137,13884.0,7,5,787.6000000000001,3,2.8963057129802308,3,4,沉睡用户
1138,13885.0,189,2,506.8,2,2.70483661478075,2,1,高潜力客户
1139,13886.0,71,1,243.56,1,2.386605983213593,1,2,高潜力客户
1140,13887.0,204,1,349.54999999999995,1,2.5435093188894142,2,1,高潜力客户
1141,13888.0,120,2,595.67,2,2.775005735369322,2,2,高潜力客户
1142,13889.0,93,1,416.9,1,2.6200319055435313,2,2,高潜力客户
1143,13890.0,1,10,1883.8100000000004,4,3.2750371002778276,4,4,至尊VIP
1144,13892.0,27,4,632.97,3,2.8013831337139483,2,3,高潜力客户
1145,13893.0,298,1,821.1000000000001,1,2.914396057418965,3,1,高潜力客户
1146,13894.0,24,3,564.6200000000001,2,2.751756265377658,2,3,高潜力客户
1147,13895.0,28,4,2593.0699999999997,3,3.4138142423945825,4,3,常规忠诚客户
1148,13897.0,50,1,311.15999999999997,1,2.492983776774248,2,3,高潜力客户
1149,13898.0,326,1,155.93,1,2.1929297067420865,1,1,高潜力客户
1150,13899.0,16,2,388.52,2,2.5894133912419317,2,4,高潜力客户
1151,13900.0,183,3,740.9499999999999,2,2.869788908231007,3,1,高潜力客户
1152,13901.0,72,5,2867.2,3,3.45745798949673,4,2,常规忠诚客户
1153,13904.0,37,2,332.64000000000004,2,2.5219744850433847,2,3,高潜力客户
1154,13908.0,80,4,2369.55,3,3.3746658790357764,4,2,常规忠诚客户
1155,13911.0,57,9,2580.91,4,3.41177286202478,4,2,至尊VIP
1156,13914.0,12,2,626.45,2,2.796886420505972,2,4,高潜力客户
1157,13917.0,50,2,272.03999999999996,2,2.434632782138503,1,3,高潜力客户
1158,13918.0,50,2,1212.8400000000004,2,3.0838035153292136,3,3,高潜力客户
1159,13919.0,59,2,384.81000000000006,2,2.5852463607442075,2,2,高潜力客户
1160,13922.0,352,1,172.24999999999997,1,2.236159255792695,1,1,高潜力客户
1161,13923.0,54,1,351.13000000000005,1,2.5454679488627687,2,2,高潜力客户
1162,13924.0,2,6,1838.85,3,3.2645463064616185,4,4,沉睡用户
1163,13925.0,93,4,678.25,3,2.831389808836796,3,2,常规忠诚客户
1164,13926.0,23,1,223.85000000000002,1,2.349957118120602,1,3,高潜力客户
1165,13927.0,75,1,348.99000000000007,1,2.5428129952572576,2,2,高潜力客户
1166,13928.0,11,4,464.57,3,2.6670511707851445,2,4,高潜力客户
1167,13929.0,169,2,842.65,2,2.925647230274487,3,1,高潜力客户
1168,13930.0,58,2,337.34,2,2.5280678534682948,2,2,高潜力客户
1169,13931.0,96,2,1237.53,2,3.0925557393384335,3,2,高潜力客户
1170,13932.0,295,1,307.4,1,2.487703877291718,2,1,高潜力客户
1171,13933.0,109,2,608.7899999999998,2,2.7844675172226485,2,2,高潜力客户
1172,13934.0,264,1,922.0999999999999,1,2.9647780267322172,3,1,高潜力客户
1173,13936.0,180,1,376.5799999999999,1,2.5758572626346807,2,1,高潜力客户
1174,13937.0,169,1,158.85,1,2.200987246503076,1,1,高潜力客户
1175,13938.0,35,1,71.66,1,1.8552768644349553,1,3,高潜力客户
1176,13939.0,23,3,568.55,2,2.7547686715071324,2,3,高潜力客户
1177,13940.0,17,4,839.14,3,2.9238344286444846,3,4,沉睡用户
1178,13941.0,22,5,5112.96,3,3.7086723959918904,4,3,常规忠诚客户
1179,13946.0,79,3,561.57,2,2.7494039067441047,2,2,高潜力客户
1180,13947.0,65,1,90.6,1,1.9571282456121837,1,2,高潜力客户
1181,13948.0,361,1,101.99999999999999,1,2.008600214339806,1,1,高潜力客户
1182,13949.0,3,6,2427.3199999999997,3,3.3851270360828654,4,4,沉睡用户
1183,13950.0,11,4,745.0600000000001,3,2.8721912539056933,3,4,沉睡用户
1184,13951.0,176,3,674.4499999999998,2,2.8289497654449676,3,1,高潜力客户
1185,13952.0,218,2,3251.071,2,3.512026455474091,4,1,高潜力客户
1186,13953.0,7,7,3515.6799999999994,3,3.546009339605531,4,4,沉睡用户
1187,13954.0,2,2,439.92,2,2.6433737165459466,2,4,高潜力客户
1188,13955.0,154,2,322.96,2,2.509148749849573,2,1,高潜力客户
1189,13956.0,5,5,1019.2700000000001,3,3.0082892461455635,3,4,沉睡用户
1190,13959.0,79,3,594.04,2,2.7738156967270626,2,2,高潜力客户
1191,13960.0,21,2,230.22,2,2.3621430684462843,1,3,高潜力客户
1192,13962.0,22,2,169.55,2,2.2292978197286417,1,3,高潜力客户
1193,13963.0,308,4,664.5400000000001,3,2.8225211336596807,2,1,高潜力客户
1194,13967.0,146,1,80.7,1,1.906873588537988,1,1,高潜力客户
1195,13969.0,7,18,9024.17,4,3.95540726856628,4,4,至尊VIP
1196,13971.0,19,8,2758.26,3,3.4406352029514244,4,3,常规忠诚客户
1197,13972.0,71,2,190.25000000000003,2,2.279324688270178,1,2,高潜力客户
1198,13973.0,287,1,264.7,1,2.4227539577083927,1,1,高潜力客户
1199,13974.0,49,1,413.59,1,2.6165700401094067,2,3,高潜力客户
1200,13975.0,31,6,2461.24,3,3.391153966379012,4,3,常规忠诚客户
1201,13976.0,207,1,357.98,1,2.5538587758363818,2,1,高潜力客户
1202,13978.0,15,2,196.79,2,2.294003047794528,1,4,高潜力客户
1203,13979.0,73,1,869.8699999999998,1,2.939454358184571,3,2,高潜力客户
1204,13980.0,60,1,200.14000000000001,1,2.3013339171483276,1,2,高潜力客户
1205,13982.0,39,4,1871.81,3,3.272261765451249,4,3,常规忠诚客户
1206,13983.0,30,12,2603.4300000000003,4,3.415545906697954,4,3,至尊VIP
1207,13984.0,27,5,920.51,3,2.964028515560432,3,3,常规忠诚客户
1208,13985.0,4,15,7060.13,4,3.848812698517203,4,4,至尊VIP
1209,13986.0,17,1,320.46000000000004,1,2.505773841905002,2,4,高潜力客户
1210,13988.0,20,6,4147.96,3,3.6178345607546,4,3,常规忠诚客户
1211,13989.0,66,2,1266.08,2,3.1024611518136633,3,2,高潜力客户
1212,13990.0,213,1,311.3,1,2.49317913463351,2,1,高潜力客户
1213,13991.0,12,6,852.88,3,2.9308879354343365,3,4,沉睡用户
1214,13992.0,30,1,76.8,1,1.885361276580269,1,3,高潜力客户
1215,13993.0,43,9,3466.3600000000006,4,3.5398736657746133,4,3,至尊VIP
1216,13994.0,4,6,2274.1400000000003,3,3.35681719900545,4,4,沉睡用户
1217,13995.0,15,5,1393.69,3,3.1441661870206263,3,4,沉睡用户
1218,13999.0,10,12,3901.81,4,3.5912661185650485,4,4,至尊VIP
1219,14000.0,211,1,635.6600000000001,1,2.8032248903944006,2,1,高潜力客户
1220,14001.0,46,3,2043.0800000000002,2,3.3102853745722904,4,3,高潜力客户
1221,14002.0,134,2,529.7299999999999,2,2.7240545770666538,2,2,高潜力客户
1222,14004.0,43,7,4582.639999999999,3,3.66111574251402,4,3,常规忠诚客户
1223,14005.0,10,5,2874.72,3,3.4585955519705327,4,4,沉睡用户
1224,14006.0,116,3,962.1899999999999,2,2.983260843499411,3,2,高潜力客户
1225,14009.0,198,2,695.6099999999999,2,2.842365822980595,3,1,高潜力客户
1226,14012.0,278,1,328.8,1,2.516931822076482,2,1,高潜力客户
1227,14013.0,110,3,473.02,2,2.6748795129339435,2,2,高潜力客户
1228,14014.0,77,1,505.18,1,2.703446157167427,2,2,高潜力客户
1229,14015.0,53,1,917.34,1,2.9625303357765205,3,2,高潜力客户
1230,14016.0,162,4,4341.21,3,3.637610795739188,4,1,常规忠诚客户
1231,14019.0,47,3,1421.61,2,3.1527804728110733,3,3,高潜力客户
1232,14020.0,17,2,642.8000000000001,2,2.8080758748475994,2,4,高潜力客户
1233,14021.0,155,3,631.9000000000001,2,2.8006483622368235,2,1,高潜力客户
1234,14022.0,225,1,440.0,1,2.6434526863565164,2,1,高潜力客户
1235,14023.0,7,2,584.0699999999999,2,2.766464907273955,2,4,高潜力客户
1236,14024.0,122,2,327.70000000000005,2,2.5154764546351824,2,2,高潜力客户
1237,14027.0,61,1,104.82000000000002,1,2.020444196798979,1,2,高潜力客户
1238,14029.0,63,2,467.66,2,2.6699302346105305,2,2,高潜力客户
1239,14030.0,18,8,2358.8399999999997,3,3.37269848555263,4,4,沉睡用户
1240,14031.0,7,19,17286.86,4,4.237716115068465,4,4,至尊VIP
1241,14032.0,2,11,2975.59,4,3.473573091974388,4,4,至尊VIP
1242,14034.0,22,3,648.8900000000001,2,2.8121710880202557,2,3,高潜力客户
1243,14035.0,29,5,1428.0200000000002,3,3.1547342929945654,3,3,常规忠诚客户
1244,14036.0,285,1,626.65,1,2.7970250509356775,2,1,高潜力客户
1245,14037.0,176,2,147.2,2,2.16790783950518,1,1,高潜力客户
1246,14038.0,78,3,1560.3799999999994,2,3.193230377936663,3,2,高潜力客户
1247,14039.0,33,1,152.2,1,2.1824146809690133,1,3,高潜力客户
1248,14040.0,41,12,3560.32,4,3.551489035144534,4,3,至尊VIP
1249,14041.0,266,1,141.41,1,2.150480152982057,1,1,高潜力客户
1250,14044.0,27,4,646.4200000000001,3,2.810514791606378,2,3,高潜力客户
1251,14045.0,109,4,1659.75,3,3.2200426799355837,4,2,常规忠诚客户
1252,14046.0,284,1,154.99,1,2.1903037062883874,1,1,高潜力客户
1253,14047.0,9,5,1308.6100000000001,3,3.1168102380402414,3,4,沉睡用户
1254,14048.0,305,1,409.93,1,2.6127097131453048,2,1,高潜力客户
1255,14049.0,17,4,5578.72,3,3.746534565181049,4,4,沉睡用户
1256,14050.0,32,2,746.3599999999999,2,2.8729483618456286,3,3,高潜力客户
1257,14051.0,1,23,15610.390000000003,4,4.193413753611744,4,4,至尊VIP
1258,14052.0,20,1,225.36,1,2.3528768532488598,1,3,高潜力客户
1259,14053.0,124,2,260.25,2,2.4153907548701614,1,2,高潜力客户
1260,14054.0,65,1,92.46,1,1.965953936073127,1,2,高潜力客户
1261,14055.0,106,1,725.6400000000001,1,2.860721220638552,3,2,高潜力客户
1262,14056.0,1,23,8152.710000000001,4,3.911301994844989,4,4,至尊VIP
1263,14057.0,24,17,6211.66,4,3.7932076769628735,4,3,至尊VIP
1264,14059.0,267,1,183.6,1,2.2638727005196064,1,1,高潜力客户
1265,14060.0,5,19,6140.42,4,3.7881980782725635,4,4,至尊VIP
1266,14062.0,10,12,10464.850000000002,4,4.019733008088355,4,4,至尊VIP
1267,14064.0,29,5,1334.3399999999997,3,3.125266508479799,3,3,常规忠诚客户
1268,14066.0,267,1,152.55,1,2.1834122404474177,1,1,高潜力客户
1269,14067.0,64,2,374.7,2,2.5736837046842562,2,2,高潜力客户
1270,14068.0,320,1,265.85,1,2.424636680986269,1,1,高潜力客户
1271,14071.0,4,8,1437.5700000000002,3,3.1576290041208344,3,4,沉睡用户
1272,14073.0,32,1,151.04,1,2.1790920057076,1,3,高潜力客户
1273,14075.0,5,3,942.26,2,2.974170759827848,3,4,高潜力客户
1274,14076.0,129,1,118.67,1,2.074340978961897,1,2,高潜力客户
1275,14077.0,41,5,499.4200000000001,3,2.698465939013501,2,3,高潜力客户
1276,14078.0,102,6,1049.37,3,3.020928648315127,3,2,常规忠诚客户
1277,14079.0,125,1,375.0999999999999,1,2.574147075728821,2,2,高潜力客户
1278,14080.0,33,1,45.599999999999994,1,1.6589649379044424,1,3,高潜力客户
1279,14081.0,302,2,921.62,2,2.9645518954826113,3,1,高潜力客户
1280,14082.0,365,1,182.24999999999997,1,2.2606675608196127,1,1,高潜力客户
1281,14083.0,4,9,1002.9000000000001,4,3.0012576356426175,3,4,沉睡用户
1282,14085.0,2,18,4421.290000000001,4,3.645549002942932,4,4,至尊VIP
1283,14087.0,3,1,191.47,1,2.2821007599679635,1,4,高潜力客户
1284,14088.0,10,13,50491.81,4,4.703220939387614,4,4,至尊VIP
1285,14089.0,57,1,158.75,1,2.200713761321145,1,2,高潜力客户
1286,14090.0,325,1,76.32000000000001,1,1.8826384186004483,1,1,高潜力客户
1287,14092.0,8,14,4076.91,4,3.610331125336936,4,4,至尊VIP
1288,14093.0,12,1,433.85999999999996,1,2.637349621927535,2,4,高潜力客户
1289,14096.0,4,17,59268.350000000006,4,4.772822836948371,4,4,至尊VIP
1290,14098.0,37,1,147.34999999999997,1,2.1683501696596097,1,3,高潜力客户
1291,14099.0,16,11,3104.17,4,3.491945498791995,4,4,至尊VIP
1292,14100.0,138,1,191.95000000000002,1,2.2831881390788196,1,2,高潜力客户
1293,14101.0,74,6,5976.790000000001,3,3.7764679974933246,4,2,常规忠诚客户
1294,14102.0,5,5,1105.8799999999999,3,3.0437080077807495,3,4,沉睡用户
1295,14104.0,155,2,216.20999999999998,2,2.3348757968658016,1,1,高潜力客户
1296,14105.0,239,1,1266.23,1,3.102512602206267,3,1,高潜力客户
1297,14107.0,52,7,2703.23,3,3.4318830001285807,4,2,常规忠诚客户
1298,14108.0,31,2,597.9100000000001,2,2.77663582428714,2,3,高潜力客户
1299,14109.0,73,1,144.2,1,2.1589652905009182,1,2,高潜力客户
1300,14110.0,4,12,5683.1500000000015,4,3.7545891196476524,4,4,至尊VIP
1301,14111.0,14,4,692.85,3,2.84063922757046,3,4,沉睡用户
1302,14112.0,23,7,2915.15,3,3.4646609079248685,4,3,常规忠诚客户
1303,14113.0,4,4,1840.4199999999998,3,3.264916946493074,4,4,沉睡用户
1304,14114.0,274,2,386.53,2,2.5871832179734744,2,1,高潜力客户
1305,14116.0,20,5,1382.7399999999998,3,3.140740529468054,3,3,常规忠诚客户
1306,14117.0,144,1,90.0,1,1.9542425576942646,1,1,高潜力客户
1307,14121.0,4,4,2780.15,3,3.444068230003534,4,4,沉睡用户
1308,14124.0,84,1,419.58000000000004,1,2.622814788974578,2,2,高潜力客户
1309,14125.0,11,3,2720.63,2,3.434669484249087,4,4,高潜力客户
1310,14126.0,8,3,706.1300000000001,2,2.8488846690793252,3,4,高潜力客户
1311,14127.0,123,3,709.7099999999999,2,2.8510809307144522,3,2,高潜力客户
1312,14128.0,61,2,637.5000000000002,2,2.8044801959184555,2,2,高潜力客户
1313,14129.0,2,5,1123.8600000000001,3,3.0507122181095117,3,4,沉睡用户
1314,14130.0,319,1,480.9100000000001,1,2.6820638168794213,2,1,高潜力客户
1315,14132.0,2,11,3586.0299999999997,4,3.5546139196720277,4,4,至尊VIP
1316,14133.0,130,3,605.6399999999999,2,2.782214557952146,2,2,高潜力客户
1317,14135.0,2,15,4690.3099999999995,4,3.671201548724211,4,4,至尊VIP
1318,14138.0,2,2,965.8800000000002,2,2.984923177935587,3,4,高潜力客户
1319,14139.0,46,1,415.81999999999994,1,2.6189053845228307,2,3,高潜力客户
1320,14140.0,4,2,935.05,2,2.9708348392000268,3,4,高潜力客户
1321,14141.0,3,4,915.1300000000001,3,2.9614827974704454,3,4,沉睡用户
1322,14142.0,373,1,311.81,1,2.4938900531811834,2,1,高潜力客户
1323,14143.0,134,1,115.8,1,2.063708596895257,1,2,高潜力客户
1324,14145.0,47,4,3742.2,3,3.5731269955953078,4,3,常规忠诚客户
1325,14146.0,9,5,4191.0,3,3.6223176618700994,4,4,沉睡用户
1326,14147.0,78,2,483.4,2,2.6843066550557952,2,2,高潜力客户
1327,14148.0,234,1,157.2,1,2.1964525693302637,1,1,高潜力客户
1328,14149.0,221,1,446.62000000000006,1,2.6499381769483725,2,1,高潜力客户
1329,14150.0,36,2,658.64,2,2.818648108997271,2,3,高潜力客户
1330,14152.0,75,2,621.29,2,2.7932943704540047,2,2,高潜力客户
1331,14154.0,239,2,1345.62,2,3.1289224366642774,3,1,高潜力客户
1332,14155.0,266,1,118.75,1,2.0746336548690696,1,1,高潜力客户
1333,14156.0,10,55,117210.08,4,5.068964962402852,4,4,至尊VIP
1334,14157.0,20,2,424.89000000000004,2,2.628276520091919,2,3,高潜力客户
1335,14158.0,40,1,507.65999999999997,1,2.705572953988892,2,3,高潜力客户
1336,14159.0,20,11,4630.35,4,3.6656138207514988,4,3,至尊VIP
1337,14161.0,216,3,1097.62,2,3.0404520157764603,3,1,高潜力客户
1338,14162.0,174,2,289.36,2,2.4614385107623575,1,1,高潜力客户
1339,14163.0,87,4,2445.9100000000003,3,3.388440474417612,4,2,常规忠诚客户
1340,14164.0,71,2,1631.7700000000004,2,3.2126589470486024,3,2,高潜力客户
1341,14165.0,276,1,120.44,1,2.0807707828997106,1,1,高潜力客户
1342,14167.0,39,4,562.59,3,2.7501920160616837,2,3,高潜力客户
1343,14171.0,98,1,363.79,1,2.5608507687751705,2,2,高潜力客户
1344,14173.0,11,4,450.8400000000001,3,2.654022450744016,2,4,高潜力客户
1345,14174.0,33,1,134.46,1,2.128593139217862,1,3,高潜力客户
1346,14175.0,60,3,3222.3,2,3.5081659726511454,4,2,高潜力客户
1347,14176.0,297,4,576.9,3,2.7611005464862144,2,1,高潜力客户
1348,14177.0,86,4,549.46,3,2.7399360897197975,2,2,高潜力客户
1349,14178.0,9,7,1600.2600000000002,3,3.2041905524897105,3,4,沉睡用户
1350,14179.0,41,2,701.5699999999999,2,2.846071015976731,3,3,高潜力客户
1351,14180.0,11,25,4748.52,4,3.6765582724365897,4,4,至尊VIP
1352,14184.0,67,1,452.89,1,2.6559927409750195,2,2,高潜力客户
1353,14185.0,331,1,197.65,1,2.2958968406518947,1,1,高潜力客户
1354,14188.0,31,6,2054.36,3,3.312676552531007,4,3,常规忠诚客户
1355,14189.0,2,15,4654.08,4,3.667833845130946,4,4,至尊VIP
1356,14191.0,2,13,4684.76,4,3.6706873478380317,4,4,至尊VIP
1357,14193.0,68,2,853.3900000000001,2,2.931147554591645,3,2,高潜力客户
1358,14194.0,5,21,11349.52,4,4.054977494884533,4,4,至尊VIP
1359,14195.0,202,2,1011.9999999999998,2,3.0051805167952277,3,1,高潜力客户
1360,14196.0,107,1,335.52,1,2.5257184260651906,2,2,高潜力客户
1361,14198.0,18,4,701.4,3,2.8459657677373067,3,4,沉睡用户
1362,14199.0,218,1,185.39999999999998,1,2.268109753233207,1,1,高潜力客户
1363,14201.0,60,7,747.4400000000002,3,2.8735763416500197,3,2,常规忠诚客户
1364,14204.0,2,1,150.60999999999996,1,2.1778538373579996,1,4,高潜力客户
1365,14205.0,17,2,466.70000000000005,2,2.6690378101908014,2,4,高潜力客户
1366,14206.0,239,1,328.15999999999997,1,2.5160856562585203,2,1,高潜力客户
1367,14208.0,95,1,151.73999999999998,1,2.1811001083490096,1,2,高潜力客户
1368,14209.0,11,6,2073.4300000000003,3,3.316689380050263,4,4,沉睡用户
1369,14210.0,106,6,1905.8400000000001,3,3.280086440011373,4,2,常规忠诚客户
1370,14211.0,53,9,2241.1000000000004,4,3.3504612375355056,4,2,至尊VIP
1371,14212.0,90,1,1070.48,1,3.029578561749325,3,2,高潜力客户
1372,14214.0,31,5,1004.3800000000001,3,3.001898060439644,3,3,常规忠诚客户
1373,14215.0,12,6,1789.72,3,3.2527850937602802,4,4,沉睡用户
1374,14216.0,3,4,1839.3000000000002,3,3.264652573208091,4,4,沉睡用户
1375,14217.0,2,17,2004.9799999999998,4,3.3021100469861406,4,4,至尊VIP
1376,14218.0,43,1,169.48000000000002,1,2.2291184809540683,1,3,高潜力客户
1377,14219.0,4,1,89.94,1,1.9539529315190542,1,4,高潜力客户
1378,14220.0,247,2,632.3999999999999,2,2.8009918681275727,2,1,高潜力客户
1379,14221.0,42,9,3432.8,4,3.5356485027897473,4,3,至尊VIP
1380,14222.0,177,1,683.1700000000001,1,2.8345287933112404,3,1,高潜力客户
1381,14223.0,92,3,991.1300000000001,2,2.9961306261525102,3,2,高潜力客户
1382,14224.0,110,4,1009.73,3,3.004205264037987,3,2,常规忠诚客户
1383,14226.0,29,5,2214.7899999999995,3,3.3453325559218627,4,3,常规忠诚客户
1384,14227.0,26,10,3350.96,4,3.525169245042087,4,3,至尊VIP
1385,14229.0,52,3,1547.2,2,3.189546459545897,3,2,高潜力客户
1386,14231.0,184,3,925.71,2,2.9664749599205553,3,1,高潜力客户
1387,14232.0,43,5,2048.07,3,3.311344798220297,4,3,常规忠诚客户
1388,14233.0,49,4,1462.7200000000003,3,3.165161202578325,3,3,常规忠诚客户
1389,14234.0,22,4,754.1200000000001,3,2.8774404646143537,3,3,常规忠诚客户
1390,14235.0,75,5,3144.86,3,3.497601318068202,4,2,常规忠诚客户
1391,14236.0,81,2,490.86,2,2.69095765189256,2,2,高潜力客户
1392,14237.0,373,1,161.00000000000003,1,2.2068259030066617,1,1,高潜力客户
1393,14238.0,326,1,146.85,1,2.166873980432838,1,1,高潜力客户
1394,14239.0,43,11,2380.8500000000004,4,3.376732036361976,4,3,至尊VIP
1395,14240.0,30,2,890.3400000000001,2,2.949555890091623,3,3,高潜力客户
1396,14241.0,184,1,213.70000000000005,1,2.3298045424866936,1,1,高潜力客户
1397,14242.0,235,2,280.55,2,2.4480102885195856,1,1,高潜力客户
1398,14243.0,9,10,2588.7699999999995,4,3.413093468810827,4,4,至尊VIP
1399,14245.0,220,2,1693.4499999999998,2,3.2287723809619964,4,1,高潜力客户
1400,14246.0,111,3,1474.0600000000002,2,3.1685151643109233,3,2,高潜力客户
1401,14247.0,278,1,136.76999999999998,1,2.1359908786752597,1,1,高潜力客户
1402,14248.0,318,1,302.58,1,2.4808402328958232,1,1,高潜力客户
1403,14250.0,7,3,1904.05,2,3.279678350971676,4,4,高潜力客户
1404,14251.0,2,5,2879.7,3,3.4593472479024614,4,4,沉睡用户
1405,14256.0,260,2,969.06,2,2.9863506719990465,3,1,高潜力客户
1406,14257.0,64,5,3099.7200000000003,3,3.4913224668653533,4,2,常规忠诚客户
1407,14258.0,9,9,12669.98,4,4.102775929677953,4,4,至尊VIP
1408,14259.0,142,1,120.0,1,2.0791812822388303,1,2,高潜力客户
1409,14261.0,51,2,1163.45,2,3.065747727676415,3,3,高潜力客户
1410,14262.0,8,8,2618.2299999999996,3,3.418007796411041,4,4,沉睡用户
1411,14264.0,155,2,333.97,2,2.5237074695771797,2,1,高潜力客户
1412,14265.0,109,2,530.18,2,2.7244233489905176,2,2,高潜力客户
1413,14267.0,163,3,1516.24,2,3.180767952462483,3,1,高潜力客户
1414,14270.0,332,1,492.65,1,2.692538495941223,2,1,高潜力客户
1415,14271.0,226,1,112.32,1,2.050457133451548,1,1,高潜力客户
1416,14272.0,74,2,437.96000000000004,2,2.6414344570127413,2,2,高潜力客户
1417,14273.0,51,4,559.97,3,2.7481647683628454,2,3,高潜力客户
1418,14276.0,99,3,1119.7400000000002,2,3.0491171964828983,3,2,高潜力客户
1419,14277.0,15,3,4188.0,2,3.622006674043802,4,4,高潜力客户
